0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,7.735261809,7.735261809,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,7.735261809,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.735261809,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0,0
0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0
0,0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0,0
0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0
0,0,0,0,0,7.735261809,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,1.547052362,7.735261809,7.735261809,0,0,0,0,0
